Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
-8.74,11.15,25.49,37.59,-36.76,-48.3,-21.86,46.88,-6.75,1.04,2.79,20.24,-47.34,17.37,12.53,57.46,-25.56,-0.3,-44.54,-5.39,12.2
-19.22,-12.91,36.86,59.33,-69.72,-94.17,-73.43,55.4,5.29,20.25,33.6,47.63,-31.86,37.85,26.6,76.65,-13.71,11.7,-141.34,4.01,40.81
-14.34,-14.4,40.76,45.94,-108.84,-104.38,-94.88,21.25,22.42,36.33,42.78,59.76,-19.4,52.76,35.43,81.99,5.19,15.34,-174.41,9.93,61.65
-7.04,-2.62,44.14,25.2,-122.88,-62.56,-63.54,-34.55,25.03,26.67,22.74,49.88,-15.88,48.77,32.41,71.88,25.15,6.29,-137.67,20.22,47.95
-5.45,2.96,33.08,15.22,-96.07,-18.52,-13.26,-40.32,14.46,-0.29,-7.81,31.95,-35.11,30.17,24.23,64.37,26.19,-13.64,-53.53,27.13,13.95
-10.88,10.55,15.63,-1.16,-54.97,46.44,54.11,-30.83,-2.59,-29.26,-36.35,2.81,-77.73,3.18,12.5,48.12,23.12,-35.52,47.71,26.69,-12.27
-15.79,23.66,-4.64,-17.24,7.85,90.57,105.51,-13.2,-23.16,-59.24,-57.99,-22.66,-96.43,-19.37,-0.84,34.99,8.26,-51.12,139.82,13.87,-42.54
-21.36,34.36,-15.74,-22.71,38.82,103.92,122.79,-3.67,-35.52,-70.52,-64.21,-28.2,-98.44,-27.94,-5.22,34.4,-11.39,-56.79,174.56,5.01,-51.67
-21.25,42.65,-10.77,-19.56,3.01,72.05,94.22,18.98,-32.3,-54.43,-50.5,-14.29,-81.51,-16.87,2.71,49.33,-24.3,-45.07,143.08,0.6,-54.8
-20.45,43.79,4.99,-6.58,-23.05,23.38,45.82,32.24,-20.22,-30.14,-30.62,6.56,-64.88,1.07,12.35,60.57,-23.19,-28.44,58.91,-3.7,-37.82
-14.97,31.84,24.66,25.74,-55.6,-42.78,-17.34,37.43,-4.02,-8.52,-27.63,26.13,-39.36,33.35,27.11,71.27,-18.58,-5.66,-41.97,-5.34,5.01
-7.58,10.6,29.02,40.91,-85.43,-82.25,-65.23,26.79,14.53,8.98,7.44,45.4,-18.47,51.8,38.37,76.34,-4.92,10.66,-134.69,4.84,31.9
-12.41,-15.79,29.34,43.52,-103.89,-95.26,-83.51,21.86,20.01,8.93,52.46,68.36,-8.52,48.69,36.99,82.07,7.69,11.19,-170.44,16.12,41.87
-17.32,-28.19,30.26,41.23,-98.45,-57.97,-52.33,-1.08,12.01,-5.35,40.18,59.6,-9.54,39.26,32.4,74.5,19.16,1.08,-132.64,20.33,32.57
-14.39,-18.77,12.05,27.26,-81.13,-12.49,-6.4,-2.25,-3.28,-23.95,19.38,42.11,-37.0,22.46,23.93,69.32,18.37,-16.38,-49.99,16.31,15.52
-12.07,-0.23,-11.33,5.46,-43.63,54.68,60.45,3.62,-18.86,-41.77,-35.25,15.84,-72.98,-2.34,15.41,73.91,12.32,-35.9,54.94,14.76,-36.55
-11.91,26.2,-23.75,-14.28,-6.42,99.74,112.11,3.79,-38.85,-55.39,-94.65,-5.51,-94.14,-22.91,6.94,69.22,-2.37,-47.5,148.66,9.81,-58.4
-18.77,42.74,-33.76,-21.71,3.17,109.63,128.86,24.64,-55.32,-62.21,-118.61,-7.92,-95.87,-31.75,3.69,72.64,-16.5,-50.07,183.06,-3.32,-53.0
-18.47,54.21,-25.39,-11.74,-9.33,76.06,99.09,24.32,-49.56,-50.17,-86.27,-4.26,-81.89,-21.92,6.69,65.91,-29.58,-37.02,149.68,-2.13,-48.13
-22.18,49.52,-10.72,7.93,-22.55,28.44,50.76,27.79,-37.29,-34.48,-31.37,9.22,-67.69,-5.91,14.06,56.58,-35.47,-21.22,64.5,-0.95,-18.51
-21.76,30.24,3.39,30.9,-58.02,-38.72,-14.77,43.44,-20.11,-9.62,5.08,40.18,-45.47,17.34,26.28,66.8,-29.62,-2.96,-39.43,-4.65,20.99
-13.55,9.88,21.71,44.78,-104.91,-80.25,-65.9,34.33,8.38,18.91,22.71,59.57,-27.37,39.48,37.45,73.65,-10.34,12.96,-130.61,3.86,45.75
-7.23,-8.41,39.53,33.03,-130.09,-89.57,-86.02,12.98,27.06,35.98,20.93,59.64,-13.86,50.97,43.0,71.3,12.05,16.88,-162.57,20.03,54.08
-10.61,-19.0,37.37,2.22,-116.9,-52.21,-57.17,-13.33,29.45,24.08,9.2,49.75,-7.64,41.04,38.28,68.38,28.37,5.67,-128.52,22.36,49.21
-11.62,-16.26,31.12,-8.62,-93.83,-6.57,-8.38,-29.74,17.97,0.73,-28.4,33.87,-23.5,24.14,29.78,64.59,36.7,-10.26,-46.19,23.99,20.36
-19.46,-6.42,12.51,-32.47,-40.45,55.79,54.57,-26.65,-2.9,-28.73,-56.33,10.18,-56.34,-3.6,16.74,58.68,30.07,-33.71,53.94,20.35,-6.18
-25.11,7.76,-11.94,-50.82,8.34,96.25,103.82,-3.3,-26.59,-55.69,-56.51,-7.62,-88.31,-29.23,5.73,53.68,12.74,-51.47,146.4,6.2,-34.34
-33.75,25.47,-24.26,-60.79,25.46,108.8,120.72,0.92,-34.54,-62.7,-52.6,-13.73,-101.29,-37.36,1.6,49.68,1.35,-52.94,178.28,-1.93,-36.0
-32.59,41.71,-3.26,-66.21,21.32,72.12,88.85,-9.13,-23.81,-46.55,-49.48,-15.99,-84.55,-23.11,2.18,44.24,-8.02,-38.02,140.15,-0.36,-8.79
-28.31,44.02,8.27,-22.44,-12.54,19.54,38.33,9.64,-15.98,-31.09,-16.34,-0.49,-64.29,-9.04,6.55,48.39,-13.73,-22.11,54.92,5.1,1.3
-19.77,35.98,19.54,23.71,-67.68,-48.84,-26.06,28.22,-6.33,-16.19,-3.09,28.48,-39.46,24.85,23.78,66.56,-7.51,0.05,-44.18,9.56,18.85
-17.52,22.03,26.07,47.77,-115.39,-88.37,-74.88,16.46,-4.45,-5.66,29.31,60.41,-12.91,50.08,38.48,82.29,4.72,19.26,-131.82,19.07,35.92
-27.08,-7.54,32.26,65.85,-130.17,-98.81,-94.47,18.22,-16.91,-6.9,53.24,73.05,-1.91,56.73,41.87,89.45,13.28,27.06,-162.02,27.84,46.25
-21.76,-22.23,31.4,52.71,-105.27,-60.62,-65.08,-9.68,-10.86,-0.33,36.67,46.13,-10.88,48.81,32.67,72.77,27.64,18.52,-127.78,32.95,34.98
-7.4,-17.43,24.31,22.78,-77.39,-17.18,-20.25,-31.96,1.19,1.82,8.77,20.03,-31.01,28.45,18.55,53.74,32.08,1.74,-48.28,34.34,2.7
-3.66,0.81,-1.18,-4.95,-36.1,46.31,42.57,-30.22,5.57,-11.55,-33.03,-16.76,-54.15,0.6,2.26,35.79,26.93,-21.67,50.59,28.49,-25.79
2.7,28.02,-27.22,-21.31,-4.89,86.92,90.92,-20.79,1.06,-26.51,-63.57,-42.32,-70.24,-18.03,-8.68,25.94,11.47,-36.09,140.34,16.83,-63.98
5.13,45.03,-50.09,-31.24,15.62,100.2,112.95,-9.66,-2.46,-25.0,-89.75,-45.21,-79.41,-26.52,-10.58,26.29,-7.03,-37.55,172.93,9.91,-74.46
11.34,51.61,-34.89,-31.75,10.56,60.84,81.51,-3.95,8.77,1.86,-109.75,-31.3,-68.45,-20.52,-9.94,30.05,-18.89,-29.25,134.73,3.71,-37.19
13.13,41.58,-11.59,-12.56,-9.59,10.18,33.18,13.82,22.08,27.4,-94.22,-9.68,-53.74,-8.22,-1.89,45.59,-24.25,-15.14,51.87,-2.85,-14.94
8.28,15.02,16.66,15.5,-49.53,-58.54,-31.67,21.84,31.62,51.25,-30.51,21.49,-32.86,9.58,12.95,61.53,-24.41,3.37,-51.6,-5.56,16.45
-2.1,-18.62,31.5,41.46,-94.22,-97.72,-78.41,1.93,39.74,71.94,38.52,44.98,-14.64,24.35,26.43,61.29,-11.21,19.45,-138.71,7.25,46.11
-7.36,-44.56,33.96,49.52,-114.48,-104.41,-92.03,-12.13,47.52,83.54,49.13,56.14,-5.0,37.19,34.68,58.71,3.39,26.17,-164.97,19.59,45.95
-10.54,-54.95,27.53,26.82,-111.61,-64.24,-59.44,-18.21,40.92,71.19,32.29,50.18,-16.87,31.04,34.59,58.49,13.81,16.66,-124.57,21.53,35.36
-2.97,-40.8,20.85,2.1,-103.79,-20.49,-13.37,-25.72,32.02,52.85,5.58,30.69,-35.9,13.9,25.03,49.59,17.44,-0.2,-43.52,19.37,17.13
0.27,-22.04,15.76,-19.47,-88.01,45.85,50.79,-28.89,20.04,27.79,-28.3,3.12,-66.82,-13.39,10.36,40.83,13.93,-22.34,56.01,19.17,-15.15
0.56,-10.8,-10.18,-35.07,-46.56,86.95,100.15,-22.88,1.3,4.92,-48.62,-18.85,-91.42,-34.19,-0.23,31.93,1.17,-37.92,146.8,15.55,-32.92
-8.71,-0.8,-31.68,-40.73,-3.68,96.82,117.85,-2.08,-9.14,-4.77,-53.53,-29.67,-98.34,-40.44,-4.52,29.32,-10.54,-40.45,180.33,4.83,-50.78
-13.44,2.13,-24.77,-31.05,-1.42,59.62,90.67,19.0,-5.87,0.53,-36.85,-22.97,-78.0,-28.22,-2.35,35.89,-24.04,-28.52,145.5,-1.53,-53.73
-13.27,-1.78,-8.45,-22.49,-9.12,11.89,42.39,17.92,3.13,10.37,-19.78,-7.04,-47.44,-1.44,6.15,35.3,-26.05,-12.66,61.71,-4.55,-14.13
-8.42,-13.08,5.84,-6.57,-39.79,-50.99,-22.02,24.45,16.19,34.21,-8.06,22.25,-21.82,31.83,20.75,44.08,-21.42,8.47,-39.68,-4.72,27.99
-3.69,-31.74,18.97,26.92,-72.35,-89.62,-69.69,31.15,33.75,55.19,-1.68,44.57,8.44,50.87,28.15,46.09,-8.04,21.98,-129.78,1.75,38.56
-2.02,-50.78,25.8,52.62,-103.46,-99.86,-85.02,31.66,45.47,58.21,6.33,47.54,17.17,59.37,31.11,43.01,8.68,25.67,-160.96,10.22,39.33
-4.34,-62.21,17.07,36.15,-109.62,-64.31,-56.36,20.66,38.59,42.67,24.05,46.99,5.18,41.88,24.51,45.89,18.68,12.95,-125.27,11.53,34.92
7.09,-49.48,9.08,0.93,-89.03,-19.87,-13.73,-26.85,31.55,36.98,-1.93,33.86,-14.75,21.75,18.81,44.77,26.57,-0.78,-44.7,14.59,14.83
12.32,-24.14,-10.09,-24.62,-48.46,52.03,50.23,-59.77,16.84,22.44,-49.13,3.44,-43.83,-4.12,6.62,23.26,28.38,-16.48,55.91,23.68,-14.22
10.3,-0.99,-27.98,-45.07,-14.06,97.58,99.31,-46.77,-3.63,6.23,-78.9,-16.57,-70.41,-23.7,-2.88,18.74,13.21,-29.75,145.82,17.6,-47.88
1.95,6.62,-37.68,-53.99,6.01,105.93,115.84,-7.98,-20.0,-2.88,-70.57,-23.12,-81.93,-33.52,-9.01,25.86,-8.03,-35.54,175.65,1.02,-54.55
0.87,12.43,-27.13,-53.11,-0.65,68.38,84.97,-10.96,-13.55,14.89,-45.12,-14.7,-73.0,-22.31,-8.86,18.5,-17.84,-25.49,138.7,-4.94,-20.8
0.57,12.85,-14.21,-33.71,-8.64,23.63,36.81,-25.44,-0.21,41.92,-19.22,-1.16,-55.04,-3.95,-0.91,5.33,-22.42,-8.09,50.95,1.63,18.82
1.16,-4.48,2.84,-1.43,-36.79,-42.33,-26.1,14.2,12.18,61.49,-7.12,33.28,-30.94,21.33,15.48,27.15,-22.4,9.31,-49.99,-2.09,25.25
1.73,-28.06,13.07,19.74,-84.86,-84.14,-73.95,27.0,31.13,72.96,24.03,65.48,-15.95,37.89,29.54,51.87,-7.65,21.84,-139.15,-1.3,38.67
7.38,-38.73,14.85,29.58,-106.35,-93.53,-90.71,-10.89,45.59,85.44,44.58,66.29,-13.13,44.12,32.11,35.1,12.78,27.68,-171.36,19.49,59.04
8.02,-42.52,23.74,15.57,-109.18,-54.59,-57.74,-33.17,42.22,73.75,24.24,49.64,-22.13,36.28,29.3,23.31,25.29,18.55,-133.37,24.55,58.62
6.62,-36.92,23.81,-5.97,-85.18,-6.31,-7.39,-37.86,29.02,49.16,-19.78,27.33,-35.86,21.45,21.33,22.59,26.13,2.45,-48.08,22.56,30.8
2.39,-22.77,11.87,-27.89,-43.46,59.17,58.98,-41.46,9.65,17.98,-55.37,-9.59,-51.76,-0.42,7.76,8.43,20.43,-15.99,51.87,20.1,-0.49
0.62,-3.14,-2.33,-39.44,-16.59,101.47,111.91,-19.19,-9.52,-7.38,-94.76,-44.17,-72.45,-14.56,-0.28,1.85,9.3,-26.93,143.07,13.94,-31.99
-3.29,10.24,-14.02,-51.03,-1.29,111.84,126.32,-12.16,-19.52,-11.24,-79.42,-42.27,-80.54,-26.97,-5.64,7.3,-8.7,-32.34,171.06,2.84,-40.49
-2.49,17.1,-10.24,-47.53,-16.2,72.8,92.86,9.26,-13.75,7.45,-58.9,-20.77,-72.39,-20.58,-1.42,17.5,-19.97,-25.63,135.02,-4.78,-37.54
-1.5,12.52,0.25,-29.62,-58.35,24.52,43.98,24.82,2.22,32.86,-34.58,0.11,-55.81,-1.74,9.61,29.4,-17.03,-10.86,54.99,-7.29,-19.29
-2.08,-0.81,13.42,-2.92,-85.44,-41.06,-22.88,18.15,21.52,60.09,-0.26,20.5,-22.05,26.56,21.85,30.9,-7.87,10.27,-47.92,-4.23,14.66
-4.41,-28.99,21.05,13.96,-83.21,-79.36,-73.08,10.83,39.35,79.95,19.74,32.19,0.9,47.58,28.65,33.36,5.44,24.65,-135.15,6.23,40.81
-3.9,-49.61,23.76,21.89,-83.25,-91.71,-91.61,2.19,45.38,83.22,20.8,36.6,9.08,58.63,33.86,36.3,16.43,27.83,-166.5,12.25,58.44
-9.73,-60.75,15.44,0.6,-80.65,-52.78,-60.97,-7.97,36.54,66.87,19.81,41.47,-0.04,46.02,30.16,43.91,27.27,16.46,-132.14,6.91,53.15
-9.38,-48.52,16.33,-27.78,-60.51,-1.68,-12.06,-19.82,31.57,49.14,-12.39,17.93,-12.03,29.58,20.54,38.01,35.31,2.81,-45.2,10.68,-3.03
-5.53,-30.8,-4.63,-39.43,-19.8,63.58,52.38,-36.39,19.01,28.0,-46.46,-15.81,-38.79,3.57,7.26,12.93,30.05,-15.83,52.88,16.08,-33.05
-2.08,-11.71,-37.08,-44.58,9.57,100.79,98.71,-35.8,0.76,8.05,-64.64,-32.41,-63.06,-16.05,-1.36,3.6,12.03,-27.45,140.18,8.87,-45.46
-4.9,5.23,-49.07,-50.1,22.1,106.48,111.54,-11.13,-15.53,-7.79,-66.43,-29.11,-75.59,-23.96,-3.11,11.28,-6.27,-31.01,169.55,-11.46,-40.72
2.25,14.18,-48.61,-32.95,-2.31,69.62,80.69,33.9,-14.28,0.64,-51.05,-17.25,-67.67,-15.73,1.69,21.36,-20.87,-19.62,135.07,-20.08,-48.3
6.82,7.76,-34.98,-11.21,-22.58,18.71,31.97,48.54,-5.71,20.63,-26.58,-1.45,-49.35,0.64,8.31,32.27,-24.95,-6.15,53.87,-18.41,-27.36
9.9,-4.18,-1.24,-0.03,-41.67,-48.49,-36.87,16.28,19.68,51.05,-8.39,18.94,-15.73,30.97,17.24,33.95,-15.16,12.8,-51.56,-5.63,18.92
12.38,-21.42,25.29,5.23,-60.07,-85.58,-83.97,-13.36,38.59,78.27,3.26,36.49,3.38,51.19,23.68,32.88,2.97,28.05,-140.63,6.2,56.56
15.44,-33.4,27.5,-1.33,-80.81,-95.75,-100.19,-24.99,44.43,86.33,11.53,48.88,14.09,59.98,28.82,37.97,16.61,32.67,-170.39,9.29,73.91
14.96,-36.05,15.94,-16.15,-86.52,-55.72,-66.39,-58.7,40.58,75.81,7.18,38.66,3.77,50.38,26.22,33.86,32.51,24.6,-128.3,19.87,62.88
18.39,-28.34,10.19,-23.28,-79.8,-7.73,-17.45,-58.87,28.46,57.26,-22.41,17.77,-19.17,30.6,17.69,26.95,34.87,9.73,-45.77,24.44,25.47
13.71,-13.46,-6.74,-37.59,-40.16,58.84,47.02,-43.92,10.35,24.27,-66.86,-9.14,-55.45,3.61,5.69,21.24,28.83,-10.12,55.24,25.09,-10.46
6.03,4.27,-18.21,-48.11,-1.9,95.87,91.14,-16.76,-9.4,-9.9,-91.27,-33.28,-73.19,-17.57,-3.51,20.05,10.24,-23.82,142.13,15.3,-38.79
3.07,23.17,-21.13,-53.89,27.37,103.54,104.59,-5.65,-17.94,-25.74,-103.85,-56.02,-68.99,-16.6,-3.78,17.9,-7.27,-25.05,171.01,6.34,-50.19
1.39,30.45,-16.24,-53.99,18.44,61.33,71.93,8.04,-13.35,-11.36,-45.83,-30.65,-70.07,-18.75,-6.68,21.8,-18.06,-16.14,130.57,-5.59,-36.26
1.0,25.8,-0.74,-42.19,-4.29,15.74,27.06,20.09,-1.18,14.35,-45.0,-6.39,-52.13,-2.46,1.54,31.33,-18.94,0.43,55.73,-7.32,-11.68
3.92,10.84,16.33,-17.28,-52.15,-48.53,-35.6,29.73,16.77,47.82,-42.41,18.42,-28.64,27.11,20.56,44.62,-15.13,21.11,-43.96,2.28,23.89
1.85,-11.85,22.29,9.25,-88.93,-91.37,-80.67,43.52,32.38,69.61,-19.16,38.99,-15.22,41.01,35.17,66.03,-6.07,31.43,-129.65,10.85,39.56
6.71,-30.03,26.85,23.63,-112.44,-103.55,-95.54,31.29,40.2,76.35,4.35,42.97,-13.77,44.78,38.0,70.94,7.03,32.33,-160.35,19.76,50.27
5.31,-40.98,22.02,19.7,-150.26,-64.56,-59.71,10.93,36.67,63.15,6.57,42.06,-26.96,34.1,35.65,72.89,21.52,22.01,-120.26,26.87,43.95
0.5,-40.17,15.47,7.79,-141.93,-20.8,-11.5,-0.06,27.1,44.57,-13.65,31.39,-47.39,13.24,24.34,63.91,22.87,5.8,-37.77,29.46,26.93
-6.42,-26.2,-2.76,-18.3,-61.66,46.61,55.38,-13.03,10.08,18.19,-54.54,-7.21,-75.22,-10.44,6.94,40.35,17.48,-14.13,63.28,28.13,3.87
-11.75,-7.82,-17.67,-35.95,-5.24,85.47,102.48,7.52,-9.87,-11.27,-81.17,-31.45,-97.24,-30.67,-6.07,32.91,2.36,-27.12,151.3,18.03,-27.37
-15.59,10.27,-30.64,-44.92,10.88,91.63,115.77,10.31,-20.16,-20.96,-77.99,-30.41,-104.13,-40.16,-10.23,38.68,-14.72,-30.97,179.93,3.98,-20.59
-13.75,22.89,-27.26,-38.43,4.58,57.48,83.73,18.55,-17.12,-3.88,-63.23,-20.88,-91.85,-28.33,-5.98,53.3,-24.1,-20.17,144.62,2.1,-32.37
-14.46,14.67,-18.82,-29.25,-5.69,11.62,32.26,27.42,-5.13,22.58,-41.23,-6.03,-63.75,-9.35,2.15,60.03,-26.99,-5.04,61.12,-1.81,-4.3
-5.6,-0.14,-5.06,-2.76,-43.8,-53.3,-34.24,25.12,19.87,52.98,-15.06,14.38,-28.58,18.4,12.86,57.85,-20.89,14.3,-41.91,1.81,33.86
1.75,-19.45,10.57,21.74,-81.79,-95.05,-82.33,25.18,36.63,72.49,5.7,34.4,-7.95,40.73,24.21,64.07,-6.74,26.02,-130.54,6.29,53.77
3.98,-44.6,13.25,30.3,-103.68,-108.48,-101.29,24.46,42.68,79.71,12.59,48.06,-2.64,49.87,31.97,71.72,2.66,28.8,-159.09,13.47,65.27
3.37,-57.43,6.15,21.16,-97.56,-68.29,-71.67,2.77,43.13,68.64,-0.65,38.53,-13.94,41.99,29.85,64.69,15.04,18.7,-118.92,19.05,56.34
1.89,-49.41,-5.78,1.15,-81.71,-21.49,-26.9,-8.75,32.85,47.0,-20.25,19.89,-32.98,25.57,21.88,56.44,19.54,2.7,-35.17,19.15,33.99
-5.24,-29.73,-21.16,-21.29,-55.71,40.07,35.86,-1.1,8.19,15.24,-54.27,-1.09,-59.33,0.27,9.77,55.06,14.46,-15.26,67.63,18.07,-1.21
-9.5,-9.38,-35.09,-42.04,-31.12,80.23,83.26,12.27,-12.54,-6.4,-82.46,-17.18,-77.92,-20.51,2.59,55.74,-0.45,-29.22,154.46,5.48,-19.25
-12.57,0.13,-37.24,-53.62,-13.98,93.16,102.32,12.49,-20.08,-12.11,-87.67,-23.91,-85.99,-26.34,1.9,55.53,-17.12,-31.6,184.63,-6.74,-20.22
-12.6,2.08,-31.18,-45.13,-19.95,59.29,73.77,33.4,-18.21,-0.73,-73.92,-14.91,-77.23,-15.57,4.33,58.84,-28.44,-20.21,147.25,-9.43,-10.45
-13.12,6.17,-24.87,-33.08,-33.79,17.81,28.69,21.32,-7.09,22.78,-43.77,1.85,-58.86,0.9,12.69,61.25,-28.58,-5.08,65.78,-4.51,12.91
-5.83,-4.5,-11.76,-12.81,-92.52,-43.93,-30.96,25.1,9.92,50.16,1.33,26.71,-28.59,25.67,28.71,73.4,-25.5,14.84,-33.96,-2.34,36.15
-5.99,-29.05,-4.38,15.54,-130.15,-82.7,-74.29,48.76,24.11,64.22,18.59,49.49,-14.1,44.94,47.19,93.48,-14.34,25.88,-117.37,-1.93,42.1
-7.23,-43.33,8.61,38.87,-126.61,-92.69,-89.98,51.13,31.87,64.46,-4.63,49.61,-4.56,52.79,52.78,93.94,-1.48,26.03,-146.18,6.47,39.14
-1.82,-35.19,5.64,28.12,-115.87,-49.27,-56.72,-5.23,30.92,52.5,-50.44,27.2,-5.03,51.14,51.71,77.63,18.13,20.43,-106.47,23.21,39.22
3.85,-23.98,-5.02,-3.24,-97.1,-0.62,-9.59,-36.51,21.19,33.29,-82.84,0.13,-16.41,40.91,45.68,65.8,23.98,7.35,-25.72,26.69,31.5
-5.93,-14.1,-18.06,-30.15,-75.8,60.34,52.79,-38.95,0.3,1.8,-57.91,-5.53,-56.51,-3.59,28.07,57.93,13.32,-17.27,69.52,20.4,18.84
-14.48,0.71,-28.79,-39.64,-31.79,98.44,101.07,-12.11,-18.91,-23.08,-71.44,-21.98,-93.85,-31.37,13.67,55.95,-2.36,-31.61,156.24,12.09,-16.47
-23.86,18.16,-36.73,-39.13,8.18,108.73,117.3,15.37,-27.0,-32.12,-97.88,-36.2,-110.21,-37.54,8.43,55.45,-16.29,-32.42,185.72,5.49,-32.96
-35.24,19.92,-36.43,-27.8,12.53,75.46,84.08,31.28,-27.44,-16.73,-71.89,-28.79,-99.95,-28.66,9.65,51.35,-32.3,-22.88,145.79,1.66,-3.43
-34.27,11.91,-18.77,-23.45,-7.93,32.43,34.76,17.06,-13.05,6.77,-11.8,3.85,-87.41,-18.16,18.77,60.14,-32.51,-8.32,63.56,-1.86,9.27
-23.16,-4.54,-5.31,-2.84,-49.63,-32.31,-30.59,22.63,4.28,35.99,8.74,34.26,-61.77,9.25,34.95,75.03,-29.02,13.19,-36.86,-0.09,38.29
-12.5,-26.46,6.52,18.24,-85.93,-70.96,-75.58,28.84,19.77,63.4,7.72,47.24,-46.61,28.41,47.83,78.23,-16.08,28.04,-120.64,3.61,75.92
-4.53,-38.02,14.29,14.14,-110.24,-78.86,-89.02,24.59,28.63,77.87,3.09,52.54,-35.53,35.47,53.62,83.65,-1.17,32.47,-146.12,13.05,69.66
-5.29,-36.74,15.38,-17.73,-109.34,-40.88,-56.25,8.27,23.11,68.48,-12.04,44.84,-39.04,27.48,50.11,83.59,10.54,23.81,-105.43,21.47,46.26
-5.65,-27.08,3.59,-33.53,-90.02,5.28,-9.12,-8.26,11.48,41.67,-25.83,25.68,-53.75,10.75,39.3,66.94,14.97,9.83,-22.05,28.28,17.04
-15.17,-19.91,-13.3,-42.61,-47.79,71.09,54.52,-13.1,-7.9,9.36,-45.09,-1.38,-76.96,-18.08,24.07,51.07,10.79,-9.44,74.05,28.12,-12.61
-20.16,-5.37,-34.2,-40.82,-31.63,113.03,102.99,1.61,-23.07,-15.18,-67.87,-28.68,-93.03,-36.61,11.94,46.5,-1.66,-25.29,158.79,21.53,-32.63
-26.78,9.97,-39.77,-50.25,-39.55,122.46,117.06,17.79,-33.18,-26.02,-73.35,-31.84,-96.42,-37.88,9.53,46.53,-8.57,-25.54,187.38,11.76,-33.82
-23.03,9.43,-24.72,-37.98,-35.53,81.8,80.14,21.98,-31.05,-11.25,-54.32,-17.63,-85.95,-26.84,12.8,49.5,-22.86,-17.6,143.54,1.94,-13.35
-18.71,1.38,-25.17,-15.64,-54.06,31.62,30.93,35.62,-19.86,16.91,-30.81,1.78,-69.58,-7.58,24.82,57.81,-25.66,-3.75,61.71,4.08,3.31
-15.39,-24.08,-31.47,14.88,-119.31,-32.05,-30.0,63.22,2.97,50.95,-7.62,33.86,-47.35,18.31,42.73,76.22,-17.92,15.78,-37.33,9.22,33.91
-12.09,-46.29,-17.65,31.38,-130.95,-68.35,-76.36,54.29,23.73,71.16,-2.51,49.67,-22.22,36.54,51.86,84.49,-5.53,28.66,-121.4,10.34,62.21
-11.24,-49.84,7.91,25.06,-97.56,-82.51,-96.92,24.15,29.84,74.18,-6.79,44.82,-9.71,41.51,46.8,73.2,7.08,28.99,-155.56,20.43,85.77
-8.64,-40.1,13.13,18.98,-72.16,-44.32,-66.05,-9.92,29.0,61.88,-23.33,26.73,-20.58,32.7,40.11,59.15,19.14,19.18,-116.48,32.41,50.19
-6.55,-30.42,7.89,11.66,-53.53,1.37,-18.0,-9.28,17.62,40.57,-69.92,5.32,-47.39,18.29,33.16,53.66,22.84,5.91,-34.3,34.58,16.46
-14.7,-18.94,-10.59,-16.3,-26.71,63.59,42.47,-10.31,-1.69,10.99,-67.98,-9.34,-74.44,-15.85,17.57,42.64,14.81,-14.61,62.15,29.61,-1.68
-17.26,3.69,-25.55,-30.94,-1.98,98.85,85.55,4.48,-18.55,-11.99,-69.46,-27.73,-96.28,-37.91,5.38,35.38,-4.09,-25.74,142.86,20.28,-28.59
-16.48,19.76,-28.63,-34.58,6.12,106.5,100.98,34.4,-27.62,-23.24,-76.5,-35.08,-106.28,-45.8,1.74,34.21,-20.26,-26.77,169.88,6.61,-39.06
-14.34,22.68,-18.14,-25.22,0.53,69.54,70.29,46.3,-23.27,-11.99,-66.91,-25.43,-93.03,-36.96,5.53,35.78,-29.61,-15.22,131.7,0.04,-23.05
-14.07,6.66,-2.43,-9.96,-18.39,23.12,23.87,52.39,-14.17,8.85,-39.63,-10.08,-74.38,-21.25,13.01,39.0,-31.79,1.84,50.32,0.92,15.21
-10.58,-9.96,12.89,-3.57,-48.82,-38.25,-38.88,42.25,6.97,36.79,-4.89,13.78,-39.54,6.76,26.21,45.42,-22.55,24.94,-47.49,6.08,43.22
-6.72,-31.07,18.09,6.89,-75.57,-71.11,-84.12,17.15,29.37,51.22,13.97,35.55,-11.04,34.61,41.28,58.34,-4.38,43.24,-130.53,14.63,50.4
-10.19,-51.77,11.16,20.21,-83.65,-76.18,-99.56,8.57,37.59,54.94,13.01,43.35,-2.69,42.52,46.52,63.97,11.35,45.93,-159.56,22.94,61.44
-14.72,-54.91,10.42,10.74,-105.04,-37.34,-65.66,15.35,31.05,43.52,-30.85,32.97,-17.11,38.29,46.75,71.43,28.36,37.49,-115.19,21.55,53.79
-9.57,-42.81,-3.97,-7.75,-99.69,7.63,-19.65,1.81,20.74,30.7,-41.12,13.09,-42.38,18.48,34.79,54.75,32.39,23.63,-36.05,21.72,44.23
-10.3,-28.14,-22.58,-31.12,-44.23,70.89,44.44,-7.76,4.73,6.93,-57.28,-13.12,-72.77,-9.13,19.0,34.94,28.32,5.85,58.46,22.48,-0.59
